fish_population_1,fish_population_2,fish_population_3
5.28539694283276,5.927076552221365,4.371848758773917
5.259005347701107,5.502686618021234,5.241933064849447
4.720164701285467,5.06463620841038,6.789361907254749
5.386479671444963,5.501107807490049,4.637507392619329
4.677147532671943,6.303366382921499,5.248798688619451
5.820732338408268,2.402164322805283,3.3853939810819784
0.6129616608967743,0.5589342310179755,8.407133353660274
5.3283685858714644,5.395517656678311,4.767406435884549
0.5,7.418911124728278,0.5740636749448071
5.271455340952749,0.5,7.194791291371905
5.026734559074927,4.684137046719814,6.333112242592183
5.111900814132001,5.969330174350526,5.273346413497047
0.5140549742615769,7.366822403491684,0.7285577241098108
4.820606715909474,6.31834422929118,3.535235774452455
0.5,0.5,8.66971570140583
5.383218681927447,6.028625695460414,3.9599231405725175
0.5381940213736978,7.391187046245447,0.5978123405839265
5.287403844755897,3.1377684663759413,6.404612146767157
5.174635421487205,5.946811909126756,4.802071827526157
4.901560750388513,6.120591622449232,5.328503778620377
3.2769431766693327,0.5,8.028852166197
4.974076752617447,5.22938726435294,6.431992089683624
0.6134755094632582,0.5288015325477692,8.438083756790164
4.981085436103995,5.994998263516324,5.535830873721853
1.7470517669390881,6.6328603924481095,6.728865530249793
5.2111923893049195,6.501168949014502,0.5
5.304261109413701,5.962437174586018,4.121771309055779
4.5806916527983885,6.3992269271717435,3.982010327672353
