0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,10,7,7,7,6,4,9,6,5,5,5,5,10,7,10,3,7,10,7,10,7,7,9,7,10,10,7,10,7,9,10,9,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,9,10,10,10,10,10,9,9,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.5222175004357346,0.20424242424242428
10,10,10,7,8,3,2,4,9,6,10,5,6,6,10,7,9,3,7,9,6,10,8,7,9,7,10,10,7,9,7,9,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,9,10,10,10,10,10,8,9,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.5140445927913688,0.21171717171717178
10,10,10,7,8,0,2,4,9,6,4,5,5,4,9,7,9,3,7,9,6,10,7,7,9,7,9,9,7,10,7,10,10,9,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,9,10,10,10,10,10,9,9,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.46758521877725,0.2420202020202021
10,10,10,4,8,1,2,4,6,6,2,5,5,4,6,7,8,3,7,6,6,5,7,7,9,7,5,9,7,1,7,9,2,9,2,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.3469768119302759,0.3127272727272729
10,10,9,4,3,5,4,4,4,4,3,5,4,3,7,3,7,3,4,4,3,5,5,4,5,5,5,2,4,4,6,1,6,6,2,5,5,3,5,6,1,5,5,5,3,6,3,2,5,7,5,4,2,7,6,6,3,6,7,4,6,4,4,3,5,6,6,6,4,5,6,7,6,5,4,7,7,6,6,7,6,5,3,7,5,6,7,6,9,7,8,8,7,9,10,10,10,10,10,0.9002050167170035,0.7113131313131303
10,10,10,7,8,0,5,3,6,6,5,6,5,5,6,7,8,3,7,7,6,5,7,4,6,7,5,8,7,4,8,6,5,6,5,10,6,6,5,10,1,10,10,5,9,5,7,6,8,10,9,5,9,7,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,10,10,10,10,10,10,9,8,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.2862924440098977,0.35070707070707074
10,10,10,4,8,7,1,4,9,7,5,5,5,5,9,7,9,3,7,10,6,10,7,7,9,7,6,8,7,10,7,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.482287606306579,0.23212121212121226
10,10,10,7,7,0,1,5,9,6,5,5,4,5,10,7,9,3,7,9,6,5,8,7,6,7,10,9,7,10,7,9,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,9,10,10,10,10,10,8,9,10,10,9,10,10,10,10,10,10,9,10,10,10,9,10,9,10,10,10,10,10,10,1.4537113081308868,0.25010101010101016
10,10,10,4,8,0,2,4,6,6,2,5,5,5,5,7,9,0,7,6,6,5,7,7,6,7,5,9,7,1,7,9,5,9,10,5,6,10,1,10,9,10,10,10,9,10,9,10,10,10,10,10,10,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,10,10,10,10,10,10,9,8,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,9,10,10,10,10,10,10,1.31389118462462,0.33252525252525267
10,10,10,7,7,7,1,4,9,6,10,10,7,6,10,7,9,4,7,9,9,10,8,7,9,7,10,10,8,10,7,9,10,9,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,7,10,10,10,9,10,10,10,9,10,10,10,10,10,8,8,10,10,9,10,10,10,10,10,10,9,10,10,9,8,10,9,10,10,10,10,10,10,1.5513110688485892,0.1834343434343435
10,10,10,7,7,7,6,4,9,6,5,10,6,5,10,7,9,3,7,10,7,10,8,7,9,7,10,10,7,10,7,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,7,8,10,7,10,10,10,10,10,10,10,9,10,10,10,10,10,8,8,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,9,10,10,10,10,10,10,1.544445105951036,0.19191919191919202
10,10,10,4,7,3,5,5,9,5,5,5,6,4,6,7,9,3,4,7,6,5,8,4,6,7,5,6,7,5,8,6,6,5,5,10,1,6,5,6,6,9,5,5,9,6,7,2,9,5,6,10,6,7,5,6,10,5,7,7,10,8,9,10,10,9,10,10,10,10,10,10,10,10,10,9,8,10,10,9,10,10,10,10,10,10,9,10,10,9,9,10,10,10,10,10,10,10,10,1.2352470032695853,0.3927272727272724
10,10,10,4,8,0,2,4,6,6,5,5,6,4,6,7,8,3,7,6,5,5,7,7,9,7,5,9,7,5,7,9,10,6,5,5,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,9,10,10,10,9,10,10,10,9,10,9,10,10,10,10,9,10,10,9,10,10,9,10,10,10,10,10,10,9,9,10,9,10,10,10,10,10,10,1.3678818654081815,0.3016161616161618
10,10,10,4,8,0,2,5,6,6,5,5,5,2,6,7,8,0,0,6,6,5,7,7,9,7,5,9,7,4,7,9,3,9,10,5,9,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,8,10,10,10,10,7,8,10,9,10,10,10,9,10,10,10,9,10,9,10,10,10,9,9,10,10,9,10,10,9,10,10,10,10,10,10,9,9,10,9,10,10,10,10,10,10,1.33335644107214,0.3200000000000001
10,10,10,7,8,3,1,5,9,6,5,10,4,5,10,7,9,3,7,9,7,5,8,7,9,7,10,8,7,10,7,9,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,7,8,10,8,10,10,10,9,10,10,10,9,10,10,10,10,10,8,9,10,10,9,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,10,10,10,1.4928211473108233,0.22606060606060616
