0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,10,7,6,5,7,10,6,10,7,7,3,9,5,6,7,10,7,6,5,9,10,7,7,7,10,7,9,10,10,9,5,9,8,9,8,10,7,10,9,10,10,10,10,7,10,9,9,10,10,9,10,10,10,10,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,1.5201232424513937,0.1935353535353536
10,10,9,5,4,3,3,5,5,2,5,4,1,2,5,5,6,3,5,5,2,5,6,5,4,4,4,3,6,5,2,4,3,4,5,5,0,5,1,5,7,3,5,2,6,4,5,4,7,2,1,6,1,5,8,5,5,3,2,5,7,2,5,7,4,2,4,5,4,7,1,7,2,6,6,6,4,6,5,7,5,5,6,5,7,5,7,6,8,6,8,6,9,10,10,10,10,10,10,0.8524214545836365,0.7638383838383825
10,10,10,5,4,2,2,5,5,2,7,4,1,5,4,5,2,4,4,5,3,4,6,5,2,5,4,3,6,5,2,5,3,5,5,6,2,5,2,4,7,3,5,1,6,4,2,5,4,4,6,7,1,3,6,5,2,2,2,5,4,2,6,7,4,2,4,5,7,7,1,7,5,4,6,6,0,6,6,6,5,5,7,5,1,5,6,6,9,5,8,6,10,10,10,10,10,10,10,0.8432051475824571,0.7737373737373724
10,10,10,6,6,2,4,4,6,5,7,7,3,6,4,6,7,5,7,6,6,6,6,7,7,7,6,5,8,5,5,9,5,9,7,1,9,5,7,10,8,6,10,10,10,7,10,9,8,10,10,10,9,10,10,9,10,8,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3405126053360414,0.3232323232323233
10,10,10,6,6,2,4,4,6,6,7,7,3,6,4,6,7,5,7,6,6,6,6,7,7,7,6,5,8,5,5,9,5,9,7,6,9,5,7,10,8,6,10,10,10,7,10,9,8,10,10,10,9,10,10,9,10,8,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3539212425687828,0.3143434343434345
10,10,10,7,6,2,4,4,6,6,7,6,4,9,5,9,9,5,7,6,5,9,6,7,7,7,10,7,9,10,10,9,10,9,8,9,9,10,7,10,9,9,10,10,10,7,10,9,9,10,10,10,10,10,10,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,1.4654232482508822,0.2402020202020203
10,10,10,5,4,2,3,5,5,2,4,4,1,5,4,6,5,3,5,5,2,5,6,5,3,4,5,3,6,6,1,3,4,5,4,6,1,5,6,4,7,2,5,3,6,4,6,5,4,2,6,6,1,5,7,5,5,2,6,4,7,5,5,6,4,5,4,5,7,7,6,6,5,7,6,7,6,5,6,6,7,5,7,5,6,5,8,6,9,10,7,8,9,10,10,10,10,10,10,0.9011537999762794,0.7121212121212112
10,10,10,9,6,5,4,5,6,6,7,7,4,9,6,6,9,10,7,6,6,9,10,7,7,7,10,6,9,10,10,9,10,10,8,9,9,10,7,10,9,10,10,10,10,7,10,9,8,10,10,9,10,10,10,10,10,7,10,10,9,10,10,3,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.503049358731371,0.21050505050505053
10,10,10,6,4,5,2,5,5,6,4,6,3,6,4,6,5,4,7,6,5,6,6,5,7,5,5,5,7,7,5,5,5,6,6,5,7,5,5,4,7,5,5,5,7,4,6,6,7,5,7,6,6,1,9,5,6,4,6,6,7,2,10,6,4,5,5,6,6,7,5,6,4,4,6,9,8,7,5,4,6,5,6,5,9,10,9,9,9,9,9,9,10,10,10,10,10,10,10,1.0600049634332065,0.5634343434343426
10,10,10,7,6,2,4,5,6,6,7,6,3,9,4,6,7,5,7,6,5,9,9,7,7,7,5,6,9,5,10,9,5,9,7,9,9,10,7,10,9,10,10,10,10,7,10,9,9,10,10,10,10,10,10,9,10,8,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,1.420590033260075,0.27010101010101023
10,10,10,6,6,2,4,5,7,5,4,6,3,9,4,6,7,5,7,6,5,6,6,6,7,7,5,5,7,5,5,6,5,6,7,5,6,5,7,4,8,5,9,5,5,4,6,9,9,8,5,6,9,5,10,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2559396990170704,0.38343434343434324
10,10,10,7,6,2,4,10,6,9,7,6,4,9,7,6,8,10,7,6,5,9,10,7,7,7,10,6,9,10,10,9,10,9,8,9,8,10,7,10,9,10,10,10,10,7,10,9,9,10,10,9,10,10,10,10,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,1.5124386314631175,0.20909090909090913
10,10,10,6,6,2,4,4,6,2,7,6,3,6,4,6,7,5,7,6,5,6,7,7,7,7,5,5,7,5,5,9,4,6,7,5,8,5,7,5,7,6,5,10,5,7,9,1,7,5,10,9,6,5,5,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2463830854726121,0.3913131313131313
10,10,10,6,6,2,4,4,5,7,4,7,4,6,4,6,9,5,8,6,5,6,6,7,7,7,10,7,7,5,5,9,5,9,8,6,9,10,7,10,9,10,10,10,10,7,10,9,8,10,10,10,10,10,10,9,10,8,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.38730074326908,0.2923232323232325
10,10,10,7,6,2,4,5,6,9,7,6,4,9,5,6,9,5,7,6,5,9,9,7,7,7,10,7,10,10,10,9,10,9,8,9,9,10,7,10,9,10,10,10,10,7,10,9,8,10,10,10,10,10,10,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4810316342034895,0.230909090909091
10,10,10,7,6,2,7,4,6,6,7,6,3,9,5,6,9,5,6,6,5,9,6,7,7,7,5,7,6,5,10,9,10,10,8,9,9,10,7,10,9,10,10,10,10,7,10,9,9,10,10,10,10,10,10,9,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4356787880171895,0.2604040404040406
