0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
10,10,10,7,5,6,7,5,6,6,7,6,5,7,6,5,6,5,5,5,6,5,5,7,6,6,10,6,7,5,5,5,7,7,5,6,6,5,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,8,6,4,7,5,5,6,6,6,7,5,5,5,5,7,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,5,6,7,7,8,-1.2924708545445984,-10.658712845174225
10,10,10,7,5,6,7,5,6,6,7,7,5,7,6,5,5,5,5,5,6,5,5,7,6,6,10,6,7,5,5,5,8,7,5,6,6,5,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,8,6,5,7,5,5,6,6,6,7,5,5,5,5,8,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.4408870429501446,-9.886878671298403
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,9,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.5588725997281778,-9.732885964465703
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,4,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.6322050301746416,-9.716706901249879
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.5240349193831642,-9.80782965171796
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,6,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.3089956073274798,-10.468655443680754
10,5,5,7,5,5,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,4,6,6,5,5,6,5,6,6,9,6,5,6,6,5,5,5,5,5,6,6,10,6,5,5,6,6,5,5,5,6,5,9,7,6,5,9,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,6,5,5,5,7,9,6,5,7,6,5,5,5,10,5,6,6,6,6,6,6,7,6,7,8,-2.4925237371867768,-9.511655669461776
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,9,6,5,6,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.3340771897325923,-10.175855273552036
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,7,7,7,8,-1.374830547286619,-10.035319672462892
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.3175626173887554,-10.276465204516684
10,10,10,7,5,6,7,5,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,5,5,6,6,8,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,5,6,7,7,8,-1.4985998783432086,-9.856181482989184
5,6,5,6,5,5,7,5,6,4,7,7,5,4,5,5,5,5,5,5,5,6,5,4,5,6,10,5,7,5,5,6,10,6,5,6,5,6,5,5,5,5,6,5,9,7,5,5,6,10,5,5,5,6,5,10,7,6,5,9,6,5,7,5,5,5,7,6,7,4,4,5,5,9,6,7,5,5,5,7,9,9,5,6,6,5,5,5,5,5,6,6,6,6,6,6,7,6,7,8,-4.066864252794295,-9.301239853699107
10,10,10,7,5,6,7,10,6,6,7,7,5,7,5,5,5,5,5,6,6,5,5,7,5,6,10,5,7,5,6,5,8,6,5,6,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,7,6,5,7,6,5,7,5,5,5,7,6,7,5,5,5,5,9,7,7,5,6,5,7,9,6,5,7,5,5,6,5,10,5,6,6,6,6,6,6,6,7,7,8,-1.4377454435715753,-9.93767568018854
5,6,5,5,5,6,5,5,6,6,7,6,5,7,7,5,4,5,5,5,5,6,10,6,5,6,5,5,5,5,5,9,9,5,5,5,6,6,4,5,5,5,7,5,9,7,5,5,6,7,5,5,5,6,5,6,5,6,5,6,9,5,7,5,6,6,7,6,6,5,5,5,5,9,7,6,5,9,5,6,6,5,4,5,6,5,6,5,5,5,6,5,6,6,6,6,6,6,7,8,-4.170885936361421,-9.262930253545134
5,6,5,5,5,6,4,5,6,6,7,6,5,6,4,5,5,5,5,7,5,5,5,6,5,6,5,5,4,5,5,4,5,6,5,7,5,5,5,4,5,5,6,6,5,6,5,5,6,5,5,5,5,6,5,9,7,6,5,8,6,5,7,5,5,10,7,6,7,7,5,5,5,9,6,6,5,4,5,7,9,10,6,6,6,5,5,5,5,5,6,6,6,6,6,6,7,7,7,8,-4.360259513432272,-9.227592134245974
10,6,5,5,5,6,6,5,6,6,7,6,5,7,7,5,4,5,5,5,5,5,5,6,5,6,5,5,5,5,6,5,8,5,5,5,6,6,5,5,5,5,6,6,9,7,5,5,6,6,5,5,5,6,5,9,4,6,5,6,9,5,7,5,6,6,7,6,6,5,5,5,5,9,7,6,5,9,5,6,6,6,5,5,5,5,6,5,10,5,6,6,6,6,6,6,6,6,7,8,-2.5985728244685253,-9.396319037930033
