0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
10,10,7,6,6,5,5,5,10,6,10,5,7,6,9,4,5,5,5,7,5,5,7,5,5,6,6,5,5,5,5,5,6,6,6,5,6,7,9,6,5,5,5,10,5,9,5,5,5,7,10,5,6,7,6,10,7,5,5,10,6,6,7,6,9,6,6,6,6,6,6,6,4,6,6,6,6,5,5,5,10,4,6,5,6,5,5,7,6,6,7,6,5,5,6,5,7,6,6,6,-1.7846100930105286,-9.68047309255723
10,5,7,5,5,5,5,5,10,6,5,5,7,5,6,5,5,5,5,7,5,5,4,5,5,5,6,10,5,5,5,5,6,5,6,5,6,7,6,6,5,5,5,5,5,10,3,5,5,4,10,5,6,7,5,10,6,5,5,10,5,6,7,6,6,6,6,6,6,6,6,6,4,6,6,6,6,5,5,5,5,4,6,5,6,10,5,7,5,6,7,6,5,5,4,5,7,6,6,6,-2.721551418131368,-9.416220319265719
6,10,7,6,6,5,5,6,10,6,5,5,6,6,6,5,5,5,6,4,5,5,5,5,5,6,7,6,5,5,6,5,6,5,6,6,6,5,9,6,5,5,5,5,5,8,10,5,5,4,6,5,6,7,5,5,6,5,5,5,5,6,7,6,6,6,6,4,6,6,6,6,4,6,6,5,6,5,5,5,10,4,6,5,5,10,5,7,5,5,6,6,5,5,6,5,7,7,6,6,-2.318775545902393,-9.531103093805966
7,5,7,5,5,5,5,5,4,5,5,5,9,5,9,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,7,6,6,5,6,6,5,6,5,5,4,5,5,5,5,4,5,6,5,5,6,5,3,5,5,5,5,4,6,7,7,7,6,7,6,9,5,6,4,6,5,7,7,5,4,5,4,4,5,6,5,5,5,7,5,5,5,6,5,5,6,5,7,6,6,5,-4.174765654568411,-9.162398981440555
7,5,7,5,5,5,5,5,4,5,5,5,9,5,9,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,7,6,6,5,6,6,5,6,5,5,5,5,5,5,5,4,5,6,5,5,6,5,3,5,5,5,5,4,6,7,7,7,6,7,6,9,5,6,4,6,5,7,7,5,4,5,5,4,5,6,5,5,5,7,5,5,5,6,5,5,6,5,7,6,6,5,-3.9469654393056532,-9.1996517767714
7,5,7,5,5,5,5,5,4,5,5,5,9,5,9,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,7,6,6,5,6,6,5,6,5,5,4,5,5,5,5,4,5,6,5,5,6,5,3,5,5,5,5,4,6,7,7,7,6,7,6,9,5,6,4,7,5,7,7,5,4,5,5,4,5,6,5,5,5,7,5,2,5,6,5,5,6,5,7,6,6,5,-4.185772636528168,-9.13507693071515
7,5,7,5,5,5,5,5,4,5,5,5,9,5,9,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,7,6,6,5,6,6,5,6,5,5,4,5,5,5,5,4,5,6,5,5,6,5,3,5,5,5,5,4,6,7,7,7,5,7,6,9,5,6,4,6,5,7,7,5,4,5,5,4,5,6,5,5,5,7,5,4,5,6,5,5,6,5,7,6,6,5,-4.287236691903658,-9.120956372849436
7,5,7,5,5,5,5,5,4,5,5,5,9,5,9,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,7,6,6,5,6,6,5,6,5,5,4,5,5,5,5,4,5,6,5,5,6,5,3,5,5,5,5,4,6,7,7,7,6,7,6,9,5,6,4,6,5,6,7,5,4,5,5,4,5,6,5,5,5,7,5,5,5,6,5,5,6,5,7,6,6,5,-4.508799037675805,-9.101213402294427
7,5,8,5,5,5,5,5,4,5,5,5,9,5,9,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,6,6,5,6,6,5,6,5,5,5,10,5,5,5,4,5,5,5,5,6,5,3,5,5,5,5,5,7,6,7,6,6,5,6,9,5,6,4,6,5,7,7,5,4,5,5,4,5,5,5,5,5,7,5,5,5,6,5,5,6,5,7,6,6,5,-3.5478441008316572,-9.229688049771696
7,5,7,5,5,5,5,5,4,5,5,5,9,5,9,6,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,7,6,6,5,6,6,5,6,5,5,5,10,5,5,5,4,5,5,5,5,6,5,3,5,5,5,5,5,6,6,7,6,6,5,6,9,5,6,4,6,5,7,7,5,4,5,5,4,5,6,5,5,5,7,5,5,5,6,5,5,6,5,7,6,6,5,-4.031591055957941,-9.179173916055213
10,5,7,5,5,5,5,6,5,5,5,5,7,5,9,6,5,5,5,4,5,5,5,5,5,5,6,5,5,5,5,4,6,5,6,5,6,5,6,7,5,5,5,5,5,10,5,5,5,4,5,5,5,4,6,5,5,5,5,5,5,6,7,6,6,6,6,6,6,9,6,6,4,6,5,7,7,5,4,5,5,3,6,6,6,5,5,7,5,5,6,6,5,5,6,5,7,6,6,6,-2.776720998328729,-9.382986667894096
