0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
10,5,6,5,5,5,6,5,4,6,5,5,6,6,7,5,5,9,5,6,5,6,5,7,5,6,6,5,6,6,6,4,5,6,10,5,9,5,6,7,6,4,7,6,6,5,5,4,6,7,6,5,6,5,5,5,5,6,5,5,6,6,5,5,7,6,6,5,7,6,5,7,5,6,7,7,7,7,5,7,5,7,5,5,6,7,10,6,5,5,5,6,6,7,5,5,5,5,6,6,-2.6385919002292635,-9.41965621968737
10,10,6,6,5,5,6,5,7,6,5,5,5,6,7,5,5,5,5,6,5,6,5,7,5,6,6,5,6,7,6,4,5,6,5,5,9,5,7,7,6,4,7,6,7,5,5,6,6,7,6,5,6,5,5,6,5,9,5,5,5,5,5,5,7,9,6,5,7,6,5,6,5,6,7,8,7,7,6,7,5,7,6,4,6,7,10,6,6,5,5,6,5,7,5,5,6,5,6,6,-1.5776833932905399,-9.800192063130856
10,5,6,6,5,5,6,5,9,6,5,5,5,6,7,5,5,5,5,6,5,6,5,7,5,6,9,6,5,6,6,4,5,5,5,5,9,5,7,8,6,4,7,6,7,5,5,6,6,7,9,5,6,5,5,6,5,9,5,5,6,5,5,5,7,9,6,5,7,6,5,6,5,6,7,7,7,7,5,7,5,7,6,5,6,7,10,5,6,5,5,6,5,7,4,5,5,5,6,6,-2.470136703287771,-9.551678358875236
10,10,6,6,5,5,6,5,7,6,5,5,5,6,7,5,5,5,5,6,6,6,5,6,5,6,9,6,6,7,6,7,5,6,5,5,9,5,7,6,6,5,7,6,7,5,5,7,5,7,9,5,6,5,5,6,5,9,5,6,5,5,5,6,7,6,6,5,7,6,5,6,5,6,7,7,7,7,6,6,5,7,6,5,6,7,5,6,6,5,5,6,6,7,5,5,6,5,6,6,-1.3529074748825431,-10.364142261478726
10,10,6,6,5,5,6,10,5,6,6,6,5,6,7,6,5,6,5,5,7,6,5,7,5,5,7,6,6,7,6,7,5,6,5,5,10,5,6,7,5,5,7,6,6,5,5,6,5,7,9,5,6,5,5,5,5,6,5,5,6,5,6,6,4,6,6,5,7,6,5,6,5,9,6,7,7,7,5,6,6,7,6,5,5,7,5,5,6,5,5,6,6,7,5,5,5,5,6,6,-1.6119385423983714,-9.72749737237209
10,10,6,6,5,5,6,5,7,6,5,5,5,6,7,5,5,5,5,6,5,6,5,7,5,6,9,5,6,7,6,7,5,6,5,5,9,5,7,7,6,5,7,6,7,5,5,7,5,7,9,5,6,5,5,6,5,9,5,5,5,5,5,5,7,6,6,5,7,6,5,6,5,6,7,7,7,7,6,7,5,7,6,5,6,7,10,6,6,5,5,6,6,7,5,5,6,5,6,6,-1.3886044784451212,-9.911365174385491
10,10,6,5,5,5,6,5,7,6,5,5,6,6,7,5,5,6,5,6,5,6,5,7,5,6,6,5,6,6,6,4,5,6,5,5,9,5,6,7,6,4,7,6,7,5,5,7,6,7,6,5,6,5,5,6,5,6,5,5,5,5,5,5,7,9,6,5,7,6,5,6,5,6,7,7,7,7,6,7,5,7,5,5,6,7,10,6,5,5,5,6,6,7,5,5,5,5,6,6,-1.6466712784559083,-9.6947264494662
10,5,5,5,5,5,6,5,4,6,5,5,6,6,7,5,5,9,5,6,5,6,5,7,5,6,6,5,6,6,6,4,5,6,10,5,9,5,6,7,6,4,7,6,6,5,5,4,6,7,6,5,6,5,5,5,5,6,5,5,6,6,5,5,7,6,6,5,7,6,5,7,5,6,7,7,7,7,5,7,5,7,5,5,6,7,10,6,5,5,5,6,6,7,5,5,5,5,6,6,-2.9584883137413134,-9.402907680724086
9,5,6,5,5,5,6,5,5,6,5,5,6,7,7,5,5,9,5,6,5,6,6,7,5,6,6,5,6,6,6,4,5,5,5,6,9,5,6,7,5,4,7,6,6,5,5,5,5,7,9,5,6,5,5,5,5,9,5,5,6,6,5,5,5,5,6,5,7,6,5,7,5,9,7,7,7,7,5,7,5,7,5,5,5,7,10,6,5,5,5,6,6,7,5,5,5,5,6,6,-3.357436419076064,-9.342751962876108
10,5,6,6,5,5,6,5,5,6,5,5,5,7,7,5,5,6,5,6,5,6,10,7,5,6,9,6,5,6,6,7,5,6,5,6,10,5,7,7,5,5,7,6,7,5,5,7,5,7,9,5,7,5,5,5,5,9,5,6,5,5,5,5,7,10,6,5,7,6,5,6,5,10,7,7,7,7,5,6,5,7,6,4,6,7,10,5,6,5,5,6,6,7,5,5,6,5,6,6,-2.309682998028183,-9.584891549153367
