upstream_flooding,water_demand,electricity_demand
-3.0053350599997075,-11.219934328401708,-0.43404723381783045
-14.461723919946724,-9.21168490071363,-0.095263025936737
-4.710875063223588,-9.047343714413616,-0.5144716227207216
-31.94730244788054,-9.342110102764972,-0.0046639467443203774
-6.503830715767399,-8.96776125942892,-0.38673054008197427
-14.751160955652232,-9.183559320522665,-0.09205481172452266
-32.069135619168875,-9.33108435161788,-0.0044531186124572904
-17.893989747733844,-9.164003532096977,-0.05472872442756786
-20.61783959151085,-9.1924919140624,-0.035439336517608895
-9.559263581768294,-9.040312415988558,-0.23777655773953874
-20.402314882155967,-9.230999610645899,-0.03637636093952771
-2.9831814232982325,-9.37110404839643,-0.5378890321429601
-15.255544701120558,-9.180995576235892,-0.0849849755472184
-36.129953242342644,-9.387023232975599,-0.0020797790681108836
-26.721841054943063,-9.328684579093245,-0.012885796298768876
-21.19217075230919,-9.24758218796479,-0.03199238872680156
-8.397756105986238,-10.342669285231585,-0.24008491729646148
-15.614064258223962,-9.107922022279812,-0.07974374225959087
-29.302239994154174,-9.315846437681037,-0.008606068409766193
-23.503383091200064,-9.255038128120132,-0.02138102909283305
-61.878812995258684,-9.667800000000002,-3.5030428067875617e-06
-56.58767281790722,-9.68365793083227,-1.756655203173996e-05
-13.890221852024563,-9.225983778796028,-0.0980113331409319
-14.410451006532744,-9.215776625146558,-0.09681526755509412
-20.330340892386076,-9.259920578016924,-0.0373417766289458
-26.284768311983317,-9.308152540898902,-0.014055337368196969
-32.88982023383827,-9.38126508128206,-0.004327829852405273
-17.71055426704175,-9.207826785205949,-0.058048733921622374
-50.2162737917328,-9.5954,-0.00011565040135240764
-24.580327888687624,-9.275305503908198,-0.018375572238934757
-21.02741683695614,-9.236665593133013,-0.03277586842991593
-5.030490767944491,-9.384357401713562,-0.3662099813273976
-10.998392572012163,-9.134948261993204,-0.17481088627210883
-7.089567447785968,-9.039012341580099,-0.33609592525361615
-20.38063175784667,-9.228408117457708,-0.03706188693266892
-22.339847057624254,-9.276507635414855,-0.025280276976180162
-1.6125794876186883,-10.382003105511565,-0.5912903503035443
-1.5631900624738453,-10.542556716451292,-0.6058488347248178
-20.592677334809647,-9.210680460137157,-0.03831984739692458
-5.556636534026594,-8.918083088218816,-0.5059890130166053
-15.030543063615683,-9.162867262781552,-0.08598065799855738
-11.019429691832295,-9.022289348167869,-0.21451319399631955
-31.828228132353775,-9.392063865180928,-0.005242152006511029
-19.45758140873124,-9.205825544629558,-0.04410696018993568
-11.31794705704892,-9.118378005545281,-0.16399947979096652
-20.1248458306635,-9.218862198472783,-0.037956659357269516
-22.526645127432303,-9.244308092368142,-0.026039606374531673
-14.19747419698157,-9.103583928019997,-0.10173640508566295
-9.209725406745955,-9.03367769194439,-0.24386737766366065
-34.31433207924831,-9.397172553456063,-0.003074116190961312
-18.131431232201752,-9.195021764477945,-0.053987967420815054
-47.09299188828883,-9.442067825099766,-0.00025417248995015065
-39.684466680894836,-9.42886857118311,-0.0009528711280190051
-10.862145271410064,-9.097641143723667,-0.17655093864265373
-36.163989830431355,-9.373768130211802,-0.002236655597209012
-25.022443922315944,-9.261741893341245,-0.017225178518525976
-31.146581664622104,-9.311726249246618,-0.00531458129803152
-35.904075809223,-9.384141671247413,-0.0025180310998359056
-18.111464017022406,-9.203178839248634,-0.05379764610758312
-19.001557037465325,-9.212255218252896,-0.0466708586874739
-26.695881924882748,-9.285823782107148,-0.0132117385105058
-11.84849102708826,-9.118277420280348,-0.1515715101669071
-33.37620145474963,-9.374679878535291,-0.003940448831740682
-32.71462169902781,-9.317321526278283,-0.004631205351925249
-47.739881895089276,-9.479429500557915,-0.0002242779868307795
-46.31025120688852,-9.488310445997016,-0.00019759320597319995
-27.82026779295242,-9.378383829326623,-0.010416923933821853
-10.644029326137083,-9.037646252957511,-0.18529084274274163
-4.396123393425429,-9.100948777068634,-0.5179329174139543
-32.72685923525106,-9.435495409136085,-0.004217712605281772
-25.188876487744626,-9.283051241520996,-0.016599407094123258
-8.438807248129518,-9.063092328208052,-0.28261711064170336
-43.864571052700775,-9.464,-0.0004523583550120211
-35.0349128659292,-9.377384351880677,-0.002759640686301311
-10.943057581406967,-9.317327851717645,-0.14634517686174173
-14.96340027402113,-9.166421026675946,-0.088108048809321
-10.365441899321041,-9.089745575371953,-0.18241586593852932
-36.059030950076746,-9.410639559502672,-0.0022973559083909354
-6.445375000166389,-9.007691056512448,-0.3828134760093396
-5.566466192116408,-8.885254523291787,-0.5027041202231545
-17.816626621390714,-9.18273061030266,-0.05692270269429947
-31.033036912092886,-9.353066273685744,-0.006033916584228041
-20.58453807999433,-9.231692156038514,-0.03580094903745588
-6.150332156339444,-8.981791439257734,-0.41528965304158455
-23.7964334425975,-9.223195800510446,-0.020796455036392682
-5.03312760874473,-9.221088846733267,-0.4111387090399489
-15.430210975095374,-9.145886593928156,-0.08233975363274519
-5.473813845060337,-8.955202814352855,-0.5094857877309631
-5.7463569846237625,-9.002346024109034,-0.48609718564147947
-49.568569757121345,-9.564400000000001,-0.00012136928360044694
-27.091614209573134,-9.27321171472616,-0.011718823103970587
-2.2052725774888846,-9.573420021384596,-0.5453713052076786
-21.918030168127455,-9.201923010446412,-0.02883410731566558
-1.9057666935625897,-9.789802917409808,-0.5547864830723503
-21.840406622693447,-9.26244284070221,-0.029069933170528594
-22.705413528516694,-9.257311181661688,-0.025077582326529662
-2.256419393052337,-9.51901929288444,-0.5408287460235893
-31.865399997695963,-9.419168477772851,-0.005079340184883612
-34.289366336702564,-9.369520691055097,-0.0033115982618873822
-4.114291062129986,-9.130842711019305,-0.5152144856022485
-23.36618394374711,-9.21670040772357,-0.023337233665918056
-1.5727495858811589,-10.53788662785507,-0.6034733351631277
-26.018687187276843,-9.282916297816126,-0.014770541979548416
-37.566352403883315,-9.446229624572439,-0.0016050259468160582
-6.89605285947806,-9.03289417482913,-0.3576743505155064
-12.048004949282483,-9.123277367733078,-0.13663295602458772
-41.00294621305114,-9.469312382742915,-0.0008564679893049719
-27.222238638490715,-9.324870259757594,-0.010438306694229583
-13.94134631265534,-9.1109806592483,-0.10572613675384697
-31.38140314903629,-9.425600903989318,-0.004887719823872244
-5.558491554402255,-8.923533948346687,-0.5050524477911638
-2.415463025202476,-9.467055824259994,-0.5397612733521381
-46.286337148822,-9.539800000000001,-0.00012898381099914514
-3.891560991041523,-9.877317818457213,-0.40553543992605806
-2.417083221007094,-9.459784054713179,-0.5383132215778601
-5.461365441115175,-8.952969251807906,-0.5104435510273324
-18.36725163081549,-9.134905795756259,-0.05078911961144948
-12.062643448550707,-9.117136862849293,-0.14300644703858445
-2.3469906368667375,-9.511120034190295,-0.544166780133848
-8.26634813771827,-9.049524762080024,-0.28463583510463364
-2.1535881090703923,-9.58149565052522,-0.5427085001311255
-7.447592413654346,-8.989397812474461,-0.3163103974059035
-1.8808890525646584,-9.83724316377338,-0.5609591318022599
-5.885471037372108,-8.948515114908172,-0.4662072688593644
-17.02964355218745,-9.190828886096078,-0.06332541112742252
-21.909333859172367,-9.198591748635563,-0.03028514466233426
-26.341169827444983,-9.306503514352933,-0.013590571074876578
-12.749627171382237,-9.459496748724938,-0.10216862508203851
-23.71795220525024,-9.244969402269605,-0.022022817341169367
-43.60898892907916,-9.4754,-0.00045927744121875523
-1.5991025855327072,-10.484193222312902,-0.6028603599907435
-14.098062047146243,-9.10686680403409,-0.10078337071943817
-25.394713762363637,-9.28097637934064,-0.016136620554180147
-18.521390467501508,-9.179682243073694,-0.04808114457136629
-17.510776467308553,-9.1728069674134,-0.06226591881815756
-15.539193116482233,-9.187826154847798,-0.08156354115127944
-2.3171402791023956,-9.51566983137703,-0.5432950823828978
-5.227599002149557,-8.990310635786809,-0.5114441999945314
-4.52038546492181,-10.367257131970767,-0.33578130282087487
-1.9617949637514907,-9.729005568129068,-0.5554706400190268
-1.7955417634939033,-9.974623387874717,-0.5696806021890918
-30.35714695652029,-9.292843871776052,-0.006883823888196384
-28.869083126524202,-9.345175170931784,-0.008610489569130532
-5.772223046898461,-9.023636946183368,-0.48520994518508676
-28.48432396107728,-9.281965983949064,-0.009403455564325128
-23.69132974956689,-9.59478256405739,-0.017359184399753737
-27.07211533892371,-9.405628018443581,-0.011888788350553814
-37.822963425496155,-9.385657055961937,-0.0016936145606313558
-48.514316291692694,-10.6426,-0.00010238942622477753
-15.711177571619745,-9.111245081999842,-0.06507097440969192
-3.615657855710777,-9.153537302370571,-0.5189550835035328
-37.89049559357195,-9.374236971570967,-0.0015897157844436917
-5.513933966504466,-8.928111867924466,-0.5073148298516956
-17.713068970312293,-9.203279242930922,-0.05645470527055032
-12.729583157426092,-9.093727225753737,-0.1291902745079644
-33.694935886699824,-9.348739345059595,-0.0033686774839047163
-3.9390658529177545,-11.257930667326644,-0.3780460437774732
-2.461363783719023,-9.450380985346273,-0.5358553093334638
-14.46001148910411,-9.421977227230101,-0.07584075672977236
-36.12199941021244,-9.39751722943842,-0.002096263746193638
-24.007851133301283,-9.21799474503114,-0.019026056885011508
-43.0978233505676,-9.4474,-0.0005385940731927402
-20.597626012398695,-9.280339641762122,-0.035111226637316605
-22.889369184582748,-9.23667086928474,-0.025242067632098342
-26.75586159534641,-9.288098469693127,-0.013037288276460345
-22.141760729267858,-9.212416119209617,-0.027082319361407717
-4.235537728643194,-9.208631100140229,-0.4471034863740777
-14.838083405341001,-9.22994092771647,-0.0891005317805335
-21.38929140035071,-9.221593782495209,-0.03129771882573998
-16.93106639616058,-9.16582304415675,-0.06455004051010163
-26.995120909987826,-9.306088009872783,-0.012134506660818025
-31.545967715021042,-9.287359841651613,-0.005909663628589211
-24.467794501140393,-9.263013043856997,-0.018894538452244466
-30.137810926572342,-9.279049644706792,-0.007575978244483196
-6.336689096182334,-9.032585193553222,-0.4033651718778697
-2.888726651156976,-9.87258819592413,-0.48058904886584525
-28.01700295466241,-9.28045958166138,-0.010231980076623121
-8.16017093585464,-9.08234711763673,-0.2891031225358004
-6.141633193287053,-8.938818969984892,-0.45289998660560343
-37.66690512320695,-9.437412628288152,-0.0017300001402554437
-5.5246229246221095,-8.941485568929282,-0.5065687972811835
-21.642201575179268,-9.221642517263245,-0.02948187703174829
-6.315010002378656,-8.962994247704708,-0.43159713586343434
-5.394396715397238,-8.972181735581657,-0.5102787565949074
-27.27952051387589,-9.318737488421148,-0.010855409346522881
-22.351930014446864,-10.096194864123897,-0.020983335445085623
-1.553436487879082,-10.555343890988471,-0.6056686043735531
-5.916794157702696,-8.951747362065541,-0.4451606299850703
-33.41272483988968,-9.414092919858042,-0.0039222824340098324
-23.042108978967278,-9.171477994243912,-0.02364050662318222
-28.28500521258384,-9.302487572629268,-0.010014716366144675
-37.48423160527552,-9.42543402694121,-0.0017326082102789716
-5.632235465577081,-8.888698312169108,-0.5009381170749748
-27.342107020018783,-9.269481739634081,-0.011884584255615864
-4.080820234368861,-11.934283655250729,-0.37586210788817287
-31.716796406041496,-9.390552279489416,-0.005300535712554809
-17.14965388126277,-9.180130023790937,-0.061702517683872526
-6.12659030164285,-9.074478862812237,-0.3696589593751497
-34.81100012138026,-9.36214050021004,-0.0028519044589440904
-18.253307404605096,-9.214259555205015,-0.051035427018170286
-13.521437247420799,-9.164006882693869,-0.11140272653471914
-6.306652000111553,-8.981429029912624,-0.42913401347950914
-11.368739147713876,-9.109997131066338,-0.16476811419006016
-38.76394914180894,-9.445500507888738,-0.0012562074973972894
-22.953543089166423,-9.226436936341845,-0.025061629531356152
-36.62668194164989,-9.321065354629823,-0.0019023533284413736
-2.563899870998714,-9.387869565293466,-0.5314304533053312
-34.78639006028545,-9.38006725817535,-0.002908766479903858
-6.297083636747702,-10.327576004245927,-0.2993957747569677
-17.372413666784823,-9.179817356348211,-0.060372402947442436
-27.04409145543154,-9.287132156950902,-0.012404404526547633
-2.040411051969492,-10.001315340860268,-0.5317315851787511
-5.488364767354074,-8.943882890519097,-0.508170762622845
-13.239366889484577,-9.317369983276716,-0.09633495372866113
-30.63372162662247,-9.269630859228961,-0.0066736636935192115
-11.531314991070802,-9.11918235235787,-0.15412779340693114
-25.76832981936442,-9.259519000800378,-0.014911135544622844
-1.5855444754391352,-10.487882634027478,-0.5977948679383571
-20.622635225365332,-9.233670888159946,-0.03497871822915563
-26.82604346019237,-9.294817809640818,-0.012566759808060272
-33.833155807612854,-9.344527661546472,-0.0037071735860689115
-12.002684278390433,-9.084923491481815,-0.14788233807977721
-22.761169326014787,-9.28491800849709,-0.02416443163535162
-24.776881046822133,-9.264066513109377,-0.0183191836254214
-17.969537516411613,-9.244442587301538,-0.05290108160902386
-4.44173992319415,-9.078996623919204,-0.5147339407954168
-6.255419145413561,-11.723047907684336,-0.2572420360040785
-34.59877415394426,-9.370247233468358,-0.0030948348899372123
-8.688766263779419,-9.098608632104881,-0.21947021196768174
-19.229853353398376,-9.214082574664138,-0.04555767796526658
-30.05503385901071,-9.31747070682142,-0.00669409335810354
-11.098136807318907,-9.077378563550015,-0.1717923503412149
-18.993253120866356,-9.231743301238161,-0.046991393129900826
-35.89299682178864,-9.413081467534086,-0.002346744411342946
-26.545643939525924,-9.323267694945386,-0.013558915562591863
-29.750938943092127,-9.330556130806825,-0.00695453231658234
-26.456857722880148,-9.337581135252348,-0.012780693337340316
-11.618525390387022,-9.061037559990472,-0.15517339022455073
-30.23576532372084,-9.332160391538837,-0.006250499119738821
-28.569256425462235,-9.311998138971425,-0.008975024403503324
-2.049200659120398,-9.618032067691425,-0.5456576100477135
-28.76472273515698,-9.307448950794246,-0.008866529045223481
-5.525072422866511,-8.929578680250655,-0.5047949913821776
-1.5760773465927793,-10.532522611513038,-0.6033271611784731
-10.144764879688896,-9.026403839631632,-0.20223918794916454
-23.36355368757878,-9.239192271183246,-0.022684540143698938
-44.53020980986154,-9.473799999999999,-0.0002650551117609303
-5.160107660533321,-9.022820271353734,-0.5139303781971114
-37.15890457935024,-9.418244948570349,-0.0018313230263912149
-22.22248268880829,-9.224369762844779,-0.02681705784504387
-37.214393036733,-9.392856622617957,-0.0018159374530544476
-11.635869694390662,-9.100484912376585,-0.15225768170530282
-3.3734577946510527,-9.888515756653856,-0.4549443891665675
-7.36555600302079,-9.005071647487126,-0.29289134181553794
-14.553393292687481,-9.120631666921664,-0.09300090171191389
-11.113926625858666,-9.044910618591656,-0.1738168104766081
-58.67494022518758,-9.63375812335942,-6.406270463217281e-06
-22.540086357278923,-9.24074694345513,-0.026048374149127175
-14.654294078496136,-9.144322971727927,-0.09255020362822043
-4.640221734080039,-9.072430113801838,-0.518135195131767
-3.231811290158142,-9.52994887675555,-0.46457794854213263
-28.002991632196828,-9.35603930272909,-0.010358207792808098
-9.101172354472103,-9.045902305289637,-0.25050650976934435
-30.95235869895228,-9.362450501790688,-0.005968200985520757
-9.418928035192172,-9.064356499316629,-0.23396520721145547
-20.741984637555593,-9.385749411577113,-0.032172022336892106
-42.73435634058337,-9.452859129766493,-0.0006952438293762076
-11.387488880286362,-9.111313145483814,-0.16061844599153569
-6.767674045049893,-9.022435513661023,-0.3639498684968312
-37.97228860213412,-9.36847329000544,-0.001486430371294077
-8.147573223977128,-9.08114553148505,-0.2923972029174374
-33.043763767016586,-9.401555941893436,-0.004078716036165789
-51.607356994471395,-9.755600000000001,-3.284008816348596e-05
-12.40903489754288,-9.120492140271073,-0.13465775897002502
-46.77306237342428,-9.4632,-0.00028341122481294166
-30.6419804358615,-9.77240255720569,-0.005133271855043269
-12.475144148210235,-9.09582910837961,-0.13254595855737478
-46.21028754637717,-9.4954,-0.0002524461503419129
-21.562677715985544,-9.279046287060106,-0.030472086479409712
-20.610078678793617,-9.191654351865932,-0.03595037236423762
-23.28171707278312,-9.289449275413851,-0.023345293845209808
-22.08319681555412,-9.419065882828953,-0.023914412995067243
-11.198878034019327,-9.117684349486826,-0.16447085781089785
-41.27664849506864,-9.380007064783545,-0.0007795564478483918
-23.75508992527221,-9.273059472833335,-0.021298203638307485
-9.882330927933472,-9.027792843074334,-0.21218618172044737
-41.189330031269826,-9.417415306053242,-0.000928013752672578
-1.8034752222646202,-9.961935042871747,-0.5689384036078873
-24.548998249899167,-9.211763328339792,-0.01882045938267847
-24.384575721053825,-9.611674673784638,-0.01450151874697961
-39.039504294960366,-9.351041690217947,-0.0014045696692674072
-20.008016173171384,-9.214767298121858,-0.039812750321617914
-26.047846620210258,-9.977673536448854,-0.011685672452938292
-35.01205465845609,-9.432085766431035,-0.002812552188808404
-43.77354508391657,-9.453230246793328,-0.0005007615263445904
-32.50971782039599,-9.349569112588801,-0.004337689668080151
-19.85105867495795,-9.203044726192159,-0.04022676046805064
-5.835438041973324,-9.005760892926647,-0.48312139422125006
-16.98696494000184,-9.128921170998739,-0.06421458618724822
-18.883793324936253,-9.174081597227495,-0.049319941921108605
-15.409123895814744,-9.157671680840101,-0.08247957528761765
-19.444144771646,-9.271606481575207,-0.04306188004255193
-17.555215851599495,-9.167838269609648,-0.05892264775017149
-25.16473848192316,-9.606139719153713,-0.014280299556007186
-51.291571288805656,-9.5246,-0.00012987707033067176
-10.416368575275985,-9.039253129270787,-0.17665686700740943
-13.097955848213783,-9.042671484292523,-0.12623911415289432
-35.49683913084843,-9.414879627128572,-0.002534196613043664
-30.686393856463344,-9.352716787203814,-0.0062195211977845175
-29.79271204639423,-9.285338269047374,-0.007183905263123842
-13.670876818473973,-9.111239346499623,-0.10903241864174933
-4.36241378278782,-11.24162167366322,-0.3612984223555702
-23.01401056407953,-9.44636832624412,-0.02056862755695351
-34.57057947498794,-9.370910732874158,-0.0030658506935795204
-8.78011323275278,-9.355155997515634,-0.18715188712885789
-4.9219061279676755,-9.03871424831517,-0.5156273857205506
-33.0635335915631,-9.310344103287576,-0.00433328425563044
-11.367760672792524,-9.069243709209054,-0.16827486371000439
-11.49504542553329,-9.08890849159406,-0.1570838954252978
-15.15563651854921,-9.290289602619902,-0.07866940996801405
-18.227164584034377,-9.184073049126138,-0.054363760337007364
-23.964489115080745,-9.245790929280487,-0.020442923315460982
-17.518830634839926,-9.158945114881986,-0.058943559284880494
-28.621500456449617,-9.289618395351887,-0.009286954953758801
-34.74867352090727,-9.38390796955256,-0.0029533019741307142
-1.5526595994155714,-10.58916965531229,-0.6120140186724002
-17.27655968529148,-9.163700308487611,-0.06238554089644657
-3.351426785506992,-9.277836468373964,-0.5272296157564027
-21.878600313727183,-9.242136974573013,-0.028797111251257636
-11.947349232335567,-9.104835710684787,-0.14839182034416862
-31.923690047650695,-9.413149819731613,-0.005186320473293173
-19.348173923231656,-9.259941335886541,-0.04406761301462278
-20.794167934191908,-9.226934691159306,-0.033933099047831615
-18.77802016024734,-9.19258190262217,-0.047182599276268035
-6.046257336892277,-9.004863188334129,-0.4408246615065929
-15.196936973180152,-9.18839825431456,-0.08502446568412489
-1.5796855477953822,-10.520008915790237,-0.6039087500457885
-6.436422655355335,-9.049131011598137,-0.3930198342191153
-20.81250224152282,-9.179100185530777,-0.032824168822092895
-26.12759802985885,-9.337460038134854,-0.01347083304117382
-21.85872922779983,-9.3144757175499,-0.02825937218966834
-25.519383377107964,-9.27485821737273,-0.015749188551695447
-21.638197978634693,-9.21366622173238,-0.029891015103924813
-18.17334719836615,-9.201208671111315,-0.05148620624047808
-28.29483975123057,-9.277668516755226,-0.009517766557884109
-15.889278581168815,-9.22043304137486,-0.06452953773639891
-1.9288714391130088,-9.777966097640514,-0.5591303626574181
-28.458270245946064,-9.31758890892549,-0.008933293090867312
-61.80669649975822,-9.634714825212729,-5.5717283360637645e-06
-23.040693374884942,-9.311236935542185,-0.023142544334896292
-22.550241685278532,-9.320185844745156,-0.02527314578774736
-2.308044129443963,-9.528166310494477,-0.5405573486889428
-10.364910616600797,-9.183818814483395,-0.17978411041429762
-18.01140834396971,-9.21418214624739,-0.053878964466398574
-22.73794689457058,-9.260380168787778,-0.02452968884496761
-5.972578260742368,-8.939596737793607,-0.4625049630541893
-23.326180426560327,-9.238747463291936,-0.02317243843617206
-33.58084241358275,-9.546858207492118,-0.0036969752226253356
-39.15900283060953,-9.400799999999998,-0.0011052578831975324
-20.44958559325258,-9.214763446934846,-0.03582030628304615
-6.202164406565871,-9.18915906658702,-0.34521204663995153
-11.921354222691102,-9.164368190092151,-0.13890685479885131
-14.038522854386512,-9.097909648401188,-0.1061594004354285
-1.5795544897856157,-10.522720627132736,-0.6026313285125238
-4.768608510586933,-9.042833751573001,-0.5140691892958245
-35.835668131398805,-9.390961983247813,-0.002423960951795626
-5.85197239867355,-8.987710881541007,-0.4793158962617839
-13.557693498856379,-9.141026369228154,-0.09813947202914079
-3.2877192280946694,-10.017719598678742,-0.38069292802709004
-22.504199558536843,-9.267442694343412,-0.025700873875024437
-18.0436314632317,-9.213485318089065,-0.054484168786221775
-26.6548574365215,-9.235865724315916,-0.013444933151840607
-11.065817504251427,-9.134413761256692,-0.17210362432001403
-25.37771786511012,-9.271011302684885,-0.016328252410265746
-22.68598799585022,-9.203476832814522,-0.025305071092168667
-16.410972498781536,-9.215100858576152,-0.055689263027817765
-33.01043184355836,-9.32167490217684,-0.004093184893925309
-2.21879336002247,-9.55413376698918,-0.5452710642051891
